,infections C1,infections C2,infections C3,infections C4,AV total mileage,SCC C1,SCC C2,SCC C3,SCC C4,OM C1,OM C3,OM C4,deaths C1,deaths C2,deaths C3,deaths C4,VSL C1,VSL C2,VSL C3,VSL C4,externalities C1,externalities C2,externalities C3,externalities C4,OM C2,total C1,total C2,total C3,total C4
594,138,116,106,99,2017989.0224304993,316338.94800588477,632677.8960117695,361340.1032060849,466648.824126528,17048389.40668889,18864579.52687634,17048389.40668889,4.7196,3.9672,3.6252,3.3858,54747360.0,46019520.0,42052320.0,39275280.0,170558.78074799996,341117.5614959999,372357.6829910499,170558.78074799996,34096778.81337778,72282647.13544278,81090094.27088556,61650597.31307348,56960877.01156342
595,102,92,75,78,2002980.2165411122,316338.94800588477,632677.8960117695,361005.4068347516,466648.824126528,17048389.40668889,18851071.601575892,17048389.40668889,3.4884,3.1464000000000003,2.565,2.6676,40465440.0,36498240.0,29754000.0,30944160.000000004,170558.78074799996,341117.5614959999,370856.8024021112,170558.78074799996,34096778.81337778,58000727.13544278,71568814.27088556,49336933.81081276,48629757.01156343
596,119,76,59,85,2014711.7063580875,316338.94800588477,632677.8960117695,361267.01905767014,466648.824126528,17048389.40668889,18861629.94241117,17048389.40668889,4.0698,2.5992,2.0178000000000003,2.907,47209680.0,30150720.000000004,23406480.000000004,33721200.0,170558.78074799996,341117.5614959999,372029.95138380874,170558.78074799996,34096778.81337778,64744967.13544278,65221294.27088555,43001406.912852645,51406797.01156342
597,91,70,59,72,2012294.0141176817,316338.94800588477,632677.8960117695,361213.1045207091,466648.824126528,17048389.40668889,18859454.019394804,17048389.40668889,3.1122,2.394,2.0178000000000003,2.4624,36101520.0,27770400.0,23406480.000000004,28563840.0,170558.78074799996,341117.5614959999,371788.1821597681,170558.78074799996,34096778.81337778,53636807.13544278,62840974.27088555,42998935.30607528,46249437.01156342
598,144,78,66,81,2016548.636247681,316338.94800588477,632677.8960117695,361307.98259420804,466648.824126528,17048389.40668889,18863283.179311804,17048389.40668889,4.9248,2.6676,2.2572,2.7702,57127680.0,30944160.000000004,26183520.0,32134320.0,170558.78074799996,341117.5614959999,372213.64437276806,170558.78074799996,34096778.81337778,74662967.13544278,66014734.27088555,45780324.80627878,49819917.01156342
599,152,92,81,98,1995574.700686039,316338.94800588477,632677.8960117695,360840.26383118343,466648.824126528,17048389.40668889,18844406.637306325,17048389.40668889,5.1984,3.1464000000000003,2.7702,3.3516,60301440.00000001,36498240.0,32134320.0,38878560.0,170558.78074799996,341117.5614959999,370116.2508166039,170558.78074799996,34096778.81337778,77836727.13544278,71568814.27088556,51709683.151954114,56564157.01156342
600,145,62,50,80,2020370.9245162674,316338.94800588477,632677.8960117695,361393.21962259756,466648.824126528,17048389.40668889,18866723.23875353,17048389.40668889,4.9590000000000005,2.1204,1.71,2.736,57524400.00000001,24596640.0,19836000.0,31737600.000000004,170558.78074799996,341117.5614959999,372595.8731996267,170558.78074799996,34096778.81337778,75059687.13544278,59667214.27088555,39436712.33157575,49423197.01156343
601,137,73,59,84,2015272.7550186475,316338.94800588477,632677.8960117695,361279.5304428006,466648.824126528,17048389.40668889,18862134.886205673,17048389.40668889,4.6854000000000005,2.4966,2.0178000000000003,2.8728000000000002,54350640.00000001,28960560.0,23406480.000000004,33324480.000000004,170558.78074799996,341117.5614959999,372086.05624986475,170558.78074799996,34096778.81337778,71885927.13544278,64031134.27088555,43001980.47289834,51010077.01156343
602,110,81,63,80,2018489.9189133036,316338.94800588477,632677.8960117695,361351.27319765143,466648.824126528,17048389.40668889,18865030.333710864,17048389.40668889,3.762,2.7702,2.1546000000000003,2.736,43639200.0,32134320.0,24993360.000000004,31737600.000000004,170558.78074799996,341117.5614959999,372407.77263933036,170558.78074799996,34096778.81337778,61174487.13544278,67204894.27088556,44592149.37954784,49423197.01156343
603,136,79,61,88,2016387.0509465954,316338.94800588477,632677.8960117695,361304.3792419938,466648.824126528,17048389.40668889,18863137.752540827,17048389.40668889,4.6512,2.7018,2.0862000000000003,3.0096000000000003,53953920.0,31340880.0,24199920.000000004,34911360.0,170558.78074799996,341117.5614959999,372197.4858426595,170558.78074799996,34096778.81337778,71489207.13544278,66411454.27088555,43796559.61762548,52596957.01156342
604,135,87,69,95,2015187.1451087096,316338.94800588477,632677.8960117695,361277.621341809,466648.824126528,17048389.40668889,18862057.83728673,17048389.40668889,4.617,2.9754,2.3598,3.249,53557200.0,34514640.0,27373680.0,37688400.0,170558.78074799996,341117.5614959999,372077.49525887094,170558.78074799996,34096778.81337778,71092487.13544278,69585214.27088556,46969092.9538874,55373997.01156342
605,111,101,84,81,2009963.1710804743,316338.94800588477,632677.8960117695,361161.12672097934,466648.824126528,17048389.40668889,18857356.26066132,17048389.40668889,3.7962000000000002,3.4542,2.8728000000000002,2.7702,44035920.0,40068720.0,33324480.000000004,32134320.0,170558.78074799996,341117.5614959999,371555.0978560474,170558.78074799996,34096778.81337778,61571207.13544278,75139294.27088556,52914552.48523834,49819917.01156342
606,130,89,71,103,2021328.749777837,316338.94800588477,632677.8960117695,361414.57912593056,466648.824126528,17048389.40668889,18867585.281488944,17048389.40668889,4.446,3.0438,2.4282,3.5226,51573600.0,35308080.0,28167120.0,40862160.0,170558.78074799996,341117.5614959999,372691.65572578367,170558.78074799996,34096778.81337778,69108887.13544278,70378654.27088556,47768811.51634066,58547757.01156342
607,118,80,73,74,2001013.4672941207,316338.94800588477,632677.8960117695,360961.54832654365,466648.824126528,17048389.40668889,18849301.5272536,17048389.40668889,4.0356000000000005,2.736,2.4966,2.5308,46812960.00000001,31737600.000000004,28960560.0,29357280.000000004,170558.78074799996,341117.5614959999,370660.12747741205,170558.78074799996,34096778.81337778,64348247.135442786,66808174.27088555,48541483.20305756,47042877.01156343
608,132,75,62,86,2013081.6998816095,316338.94800588477,632677.8960117695,361230.66991324467,466648.824126528,17048389.40668889,18860162.93658234,17048389.40668889,4.5144,2.565,2.1204,2.9412000000000003,52367040.0,29754000.0,24596640.0,34117920.0,170558.78074799996,341117.5614959999,371866.9507361609,170558.78074799996,34096778.81337778,69902327.13544278,64824574.27088555,44189900.55723175,51803517.01156342
609,111,80,68,76,2017533.9591733303,316338.94800588477,632677.8960117695,361329.95529545005,466648.824126528,17048389.40668889,18864169.969944887,17048389.40668889,3.7962000000000002,2.736,2.3256,2.5992,44035920.0,31737600.000000004,26976960.0,30150720.000000004,170558.78074799996,341117.5614959999,372312.176665333,170558.78074799996,34096778.81337778,61571207.13544278,66808174.27088555,46574772.101905674,47836317.01156343
610,102,87,69,71,2021180.3931540428,316338.94800588477,632677.8960117695,361411.27077321993,466648.824126528,17048389.40668889,18867451.76052753,17048389.40668889,3.4884,2.9754,2.3598,2.4282,40465440.0,34514640.0,27373680.0,28167120.0,170558.78074799996,341117.5614959999,372676.8200634043,170558.78074799996,34096778.81337778,58000727.13544278,69585214.27088556,46975219.85136415,45852717.01156342
611,141,82,72,98,1999070.5728342843,316338.94800588477,632677.8960117695,360918.2217800893,466648.824126528,17048389.40668889,18847552.922239747,17048389.40668889,4.8222000000000005,2.8044000000000002,2.4624,3.3516,55937520.00000001,32531040.000000004,28563840.0,38878560.0,170558.78074799996,341117.5614959999,370465.8380314284,170558.78074799996,34096778.81337778,73472807.13544278,67601614.27088556,48142776.98205127,56564157.01156342
612,132,96,73,96,2002843.5840513858,316338.94800588477,632677.8960117695,361002.35993023065,466648.824126528,17048389.40668889,18850948.632335138,17048389.40668889,4.5144,3.2832,2.4966,3.2832,52367040.0,38085120.0,28960560.0,38085120.0,170558.78074799996,341117.5614959999,370843.13915313856,170558.78074799996,34096778.81337778,69902327.13544278,73155694.27088556,48543354.13141851,55770717.01156342
613,119,84,72,93,2006633.58348124,316338.94800588477,632677.8960117695,361086.8769175164,466648.824126528,17048389.40668889,18854359.63182201,17048389.40668889,4.0698,2.8728000000000002,2.4624,3.1806,47209680.0,33324480.000000004,28563840.0,36894960.0,170558.78074799996,341117.5614959999,371222.139096124,170558.78074799996,34096778.81337778,64744967.13544278,68395054.27088556,48150508.64783565,54580557.01156342
614,122,89,73,72,2006971.398721412,316338.94800588477,632677.8960117695,361094.41019737226,466648.824126528,17048389.40668889,18854663.665538162,17048389.40668889,4.1724000000000006,3.0438,2.4966,2.4624,48399840.00000001,35308080.0,28960560.0,28563840.0,170558.78074799996,341117.5614959999,371255.9206201412,170558.78074799996,34096778.81337778,65935127.135442786,70378654.27088556,48547573.996355675,46249437.01156342
615,110,96,88,82,2008105.305966746,316338.94800588477,632677.8960117695,361119.6963289432,466648.824126528,17048389.40668889,18855684.182058964,17048389.40668889,3.762,3.2832,3.0096000000000003,2.8044000000000002,43639200.0,38085120.0,34911360.0,32531040.000000004,170558.78074799996,341117.5614959999,371369.31134467456,170558.78074799996,34096778.81337778,61174487.13544278,73155694.27088556,54499533.18973258,50216637.01156343
616,118,92,77,74,2023372.4014108002,316338.94800588477,632677.8960117695,361460.15255734563,466648.824126528,17048389.40668889,18869424.567958612,17048389.40668889,4.0356000000000005,3.1464000000000003,2.6334,2.5308,46812960.00000001,36498240.0,30547440.0,29357280.000000004,170558.78074799996,341117.5614959999,372896.02088908,170558.78074799996,34096778.81337778,64348247.135442786,71568814.27088556,50151220.74140503,47042877.01156343
617,138,94,82,94,1999628.3734958014,316338.94800588477,632677.8960117695,360930.66073484113,466648.824126528,17048389.40668889,18848054.94283511,17048389.40668889,4.7196,3.2148000000000003,2.8044000000000002,3.2148000000000003,54747360.0,37291680.00000001,32531040.000000004,37291680.00000001,170558.78074799996,341117.5614959999,370521.6180975801,170558.78074799996,34096778.81337778,72282647.13544278,72362254.27088557,52110547.221667536,54977277.01156343
618,93,95,79,59,2020089.9682810807,316338.94800588477,632677.8960117695,361386.9542985529,466648.824126528,17048389.40668889,18866470.378141865,17048389.40668889,3.1806,3.249,2.7018,2.0178000000000003,36894960.0,37688400.0,31340880.0,23406480.000000004,170558.78074799996,341117.5614959999,372567.77757610806,170558.78074799996,34096778.81337778,54430247.13544278,72758974.27088556,50941305.11001653,41092077.01156343
619,132,86,73,92,2009578.255832945,316338.94800588477,632677.8960117695,361152.54311095946,466648.824126528,17048389.40668889,18857009.83693854,17048389.40668889,4.5144,2.9412000000000003,2.4966,3.1464000000000003,52367040.0,34117920.0,28960560.0,36498240.0,170558.78074799996,341117.5614959999,371516.60633129446,170558.78074799996,34096778.81337778,69902327.13544278,69188494.27088556,48550238.9863808,54183837.01156342
620,137,77,68,84,1998895.5563356495,316338.94800588477,632677.8960117695,360914.3189121698,466648.824126528,17048389.40668889,18847395.407390974,17048389.40668889,4.6854000000000005,2.6334,2.3256,2.8728000000000002,54350640.00000001,30547440.0,26976960.0,33324480.000000004,170558.78074799996,341117.5614959999,370448.3363815649,170558.78074799996,34096778.81337778,71885927.13544278,65618014.27088555,46555718.06268471,51010077.01156343
621,113,96,83,84,2016887.524186541,316338.94800588477,632677.8960117695,361315.53979524464,466648.824126528,17048389.40668889,18863588.17845678,17048389.40668889,3.8646000000000003,3.2832,2.8386,2.8728000000000002,44829360.0,38085120.0,32927760.0,33324480.000000004,170558.78074799996,341117.5614959999,372247.53316665406,170558.78074799996,34096778.81337778,62364647.13544278,73155694.27088556,52524911.25141868,51010077.01156343
622,109,109,89,81,2019525.6076119693,316338.94800588477,632677.8960117695,361374.3690556317,466648.824126528,17048389.40668889,18865962.453539662,17048389.40668889,3.7278000000000002,3.7278000000000002,3.0438,2.7702,43242480.0,43242480.0,35308080.0,32134320.0,170558.78074799996,341117.5614959999,372511.3415091969,170558.78074799996,34096778.81337778,60777767.13544278,78313054.27088556,54907928.16410449,49819917.01156342
623,136,97,77,87,2025572.6665827332,316338.94800588477,632677.8960117695,361509.2184706797,466648.824126528,17048389.40668889,18871404.806613352,17048389.40668889,4.6512,3.3174,2.6334,2.9754,53953920.0,38481840.0,30547440.0,34514640.0,170558.78074799996,341117.5614959999,373116.0474062733,170558.78074799996,34096778.81337778,71489207.13544278,73552414.27088556,50153470.072490305,52200237.01156342
624,127,93,84,79,2002513.616214001,316338.94800588477,632677.8960117695,360995.001647457,466648.824126528,17048389.40668889,18850651.661281493,17048389.40668889,4.3434,3.1806,2.8728000000000002,2.7018,50383440.0,36894960.0,33324480.000000004,31340880.0,170558.78074799996,341117.5614959999,370810.14236940007,170558.78074799996,34096778.81337778,67918727.13544278,71965534.27088556,52906936.80529835,49026477.01156342
625,112,82,72,73,2010955.6158182526,316338.94800588477,632677.8960117695,361183.2582386318,466648.824126528,17048389.40668889,18858249.46092532,17048389.40668889,3.8304,2.8044000000000002,2.4624,2.4966,44432640.0,32531040.000000004,28563840.0,28960560.0,170558.78074799996,341117.5614959999,371654.3423298252,170558.78074799996,34096778.81337778,61967927.13544278,67601614.27088556,48154927.06149377,46646157.01156342
626,141,96,80,83,2015329.4223175624,316338.94800588477,632677.8960117695,361280.7941235664,466648.824126528,17048389.40668889,18862185.886774696,17048389.40668889,4.8222000000000005,3.2832,2.736,2.8386,55937520.00000001,38085120.0,31737600.000000004,32927760.0,170558.78074799996,341117.5614959999,372091.7229797562,170558.78074799996,34096778.81337778,73472807.13544278,73155694.27088556,51333158.403878026,50613357.01156342
627,117,102,78,76,2009079.7705672255,316338.94800588477,632677.8960117695,361141.4268895339,466648.824126528,17048389.40668889,18856561.200199395,17048389.40668889,4.0014,3.4884,2.6676,2.5992,46416240.0,40465440.0,30944160.000000004,30150720.000000004,170558.78074799996,341117.5614959999,371466.7578047225,170558.78074799996,34096778.81337778,63951527.13544278,75536014.27088556,50533329.38489365,47836317.01156343
628,126,71,59,64,2028900.1735156118,316338.94800588477,632677.8960117695,361583.4218752829,466648.824126528,17048389.40668889,18874399.56285294,17048389.40668889,4.309200000000001,2.4282,2.0178000000000003,2.1888,49986720.00000001,28167120.0,23406480.000000004,25390080.0,170558.78074799996,341117.5614959999,373448.7980995611,170558.78074799996,34096778.81337778,67522007.13544278,63237694.27088555,43015911.782827795,43075677.01156342
629,138,82,70,88,2006494.7925997546,316338.94800588477,632677.8960117695,361083.7818808593,466648.824126528,17048389.40668889,18854234.72002867,17048389.40668889,4.7196,2.8044000000000002,2.394,3.0096000000000003,54747360.0,32531040.000000004,27770400.0,34911360.0,170558.78074799996,341117.5614959999,371208.26000797545,170558.78074799996,34096778.81337778,72282647.13544278,67601614.27088556,47356926.7619175,52596957.01156342
630,123,75,58,99,2011984.4447387352,316338.94800588477,632677.8960117695,361206.20112355857,466648.824126528,17048389.40668889,18859175.406953752,17048389.40668889,4.2066,2.565,1.9836,3.3858,48796560.0,29754000.0,23009760.0,39275280.0,170558.78074799996,341117.5614959999,371757.2252218735,170558.78074799996,34096778.81337778,66331847.13544278,64824574.27088555,42601898.83329918,56960877.01156342
631,113,98,87,78,2016695.9060187922,316338.94800588477,632677.8960117695,361311.26671010384,466648.824126528,17048389.40668889,18863415.722105805,17048389.40668889,3.8646000000000003,3.3516,2.9754,2.6676,44829360.0,38878560.0,34514640.0,30944160.000000004,170558.78074799996,341117.5614959999,372228.3713498792,170558.78074799996,34096778.81337778,62364647.13544278,73949134.27088556,54111595.36016578,48629757.01156343
632,110,102,76,85,2011140.0125332624,316338.94800588477,632677.8960117695,361187.3702853765,466648.824126528,17048389.40668889,18858415.41796883,17048389.40668889,3.762,3.4884,2.5992,2.907,43639200.0,40465440.0,30150720.000000004,33721200.0,170558.78074799996,341117.5614959999,371672.7820013262,170558.78074799996,34096778.81337778,61174487.13544278,75536014.27088556,49741995.57025553,51406797.01156342
633,114,84,71,77,2021236.8166885122,316338.94800588477,632677.8960117695,361412.5290180386,466648.824126528,17048389.40668889,18867502.54170855,17048389.40668889,3.8988,2.8728000000000002,2.4282,2.6334,45226080.0,33324480.000000004,28167120.0,30547440.0,170558.78074799996,341117.5614959999,372682.4624168512,170558.78074799996,34096778.81337778,62761367.13544278,68395054.27088556,47768717.53314344,48233037.01156342
634,145,87,68,109,2020024.6229904909,316338.94800588477,632677.8960117695,361385.4970985727,466648.824126528,17048389.40668889,18866411.56738033,17048389.40668889,4.9590000000000005,2.9754,2.3256,3.7278000000000002,57524400.00000001,34514640.0,26976960.0,43242480.0,170558.78074799996,341117.5614959999,372561.24304704904,170558.78074799996,34096778.81337778,75059687.13544278,69585214.27088556,46577318.307525955,60928077.01156342
635,117,81,69,84,2026986.9542476698,316338.94800588477,632677.8960117695,361540.7570856078,466648.824126528,17048389.40668889,18872677.665511794,17048389.40668889,4.0014,2.7702,2.3598,2.8728000000000002,46416240.0,32134320.0,27373680.0,33324480.000000004,170558.78074799996,341117.5614959999,373257.47617276694,170558.78074799996,34096778.81337778,63951527.13544278,67204894.27088556,46981155.89877017,51010077.01156343
636,109,92,76,86,1998327.8297587312,316338.94800588477,632677.8960117695,360901.65860950446,466648.824126528,17048389.40668889,18846884.45347175,17048389.40668889,3.7278000000000002,3.1464000000000003,2.5992,2.9412000000000003,43242480.0,36498240.0,30150720.000000004,34117920.0,170558.78074799996,341117.5614959999,370391.5637238731,170558.78074799996,34096778.81337778,60777767.13544278,71568814.27088556,49728897.67580512,51803517.01156342
637,140,76,62,86,2018682.7797253337,316338.94800588477,632677.8960117695,361355.5739937597,466648.824126528,17048389.40668889,18865203.908441693,17048389.40668889,4.788,2.5992,2.1204,2.9412000000000003,55540800.0,30150720.000000004,24596640.0,34117920.0,170558.78074799996,341117.5614959999,372427.0587205333,170558.78074799996,34096778.81337778,73076087.13544278,65221294.27088555,44195626.54115599,51803517.01156342
638,112,92,74,87,2009496.2893879057,316338.94800588477,632677.8960117695,361150.71525923506,466648.824126528,17048389.40668889,18856936.067138005,17048389.40668889,3.8304,3.1464000000000003,2.5308,2.9754,44432640.0,36498240.0,29357280.000000004,34514640.0,170558.78074799996,341117.5614959999,371508.40968679055,170558.78074799996,34096778.81337778,61967927.13544278,71568814.27088556,48946875.19208403,52200237.01156342
639,119,71,64,86,1999490.772457333,316338.94800588477,632677.8960117695,360927.5922316833,466648.824126528,17048389.40668889,18847931.101900492,17048389.40668889,4.0698,2.4282,2.1888,2.9412000000000003,47209680.0,28167120.0,25390080.0,34117920.0,170558.78074799996,341117.5614959999,370507.85799373325,170558.78074799996,34096778.81337778,64744967.13544278,63237694.27088555,44969446.55212591,51803517.01156342
640,113,74,61,61,2028840.1776826878,316338.94800588477,632677.8960117695,361582.0839682087,466648.824126528,17048389.40668889,18874345.56660331,17048389.40668889,3.8646000000000003,2.5308,2.0862000000000003,2.0862000000000003,44829360.0,29357280.000000004,24199920.000000004,24199920.000000004,170558.78074799996,341117.5614959999,373442.7985162687,170558.78074799996,34096778.81337778,62364647.13544278,64427854.27088555,43809290.44908779,41885517.01156343
641,134,66,51,84,2022258.1284425915,316338.94800588477,632677.8960117695,361435.30427015456,466648.824126528,17048389.40668889,18868421.722287223,17048389.40668889,4.5828,2.2572,1.7442,2.8728000000000002,53160480.0,26183520.0,20232720.0,33324480.000000004,170558.78074799996,341117.5614959999,372784.5935922591,170558.78074799996,34096778.81337778,70695767.13544278,61254094.27088555,39835361.620149635,51010077.01156343
642,127,95,89,73,2005849.9033346074,316338.94800588477,632677.8960117695,361069.40085024654,466648.824126528,17048389.40668889,18853654.319690038,17048389.40668889,4.3434,3.249,3.0438,2.4966,50383440.0,37688400.0,35308080.0,28960560.0,170558.78074799996,341117.5614959999,371143.7710814607,170558.78074799996,34096778.81337778,67918727.13544278,72758974.27088556,54893947.49162174,46646157.01156342
643,105,97,81,87,2006285.6026853977,316338.94800588477,632677.8960117695,361079.1169457691,466648.824126528,17048389.40668889,18854046.44910575,17048389.40668889,3.591,3.3174,2.7702,2.9754,41655600.0,38481840.0,32134320.0,34514640.0,170558.78074799996,341117.5614959999,371187.3410165397,170558.78074799996,34096778.81337778,59190887.13544278,73552414.27088556,51720632.90706806,52200237.01156342
644,129,81,64,68,2006836.1197867412,316338.94800588477,632677.8960117695,361091.3934771291,466648.824126528,17048389.40668889,18854541.91449696,17048389.40668889,4.4118,2.7702,2.1888,2.3256,51176880.00000001,32134320.0,25390080.0,26976960.0,170558.78074799996,341117.5614959999,371242.3927266741,170558.78074799996,34096778.81337778,68712167.13544278,67204894.27088556,44976955.70070076,44662557.01156342
645,114,75,60,70,2006336.6257458727,316338.94800588477,632677.8960117695,361080.25476001773,466648.824126528,17048389.40668889,18854092.369860176,17048389.40668889,3.8988,2.565,2.052,2.394,45226080.0,29754000.0,23803200.0,27770400.0,170558.78074799996,341117.5614959999,371192.44332258723,170558.78074799996,34096778.81337778,62761367.13544278,64824574.27088555,43389565.067942776,45455997.01156342
646,117,85,70,81,1997432.3255586973,316338.94800588477,632677.8960117695,360881.6888658437,466648.824126528,17048389.40668889,18846078.499691717,17048389.40668889,4.0014,2.907,2.394,2.7702,46416240.0,33721200.0,27770400.0,32134320.0,170558.78074799996,341117.5614959999,370302.0133038697,170558.78074799996,34096778.81337778,63951527.13544278,68791774.27088556,47347662.201861426,49819917.01156342
647,148,65,51,90,2011219.8912627052,316338.94800588477,632677.8960117695,361189.1515810431,466648.824126528,17048389.40668889,18858487.308825325,17048389.40668889,5.0616,2.223,1.7442,3.0780000000000003,58714560.00000001,25786800.0,20232720.0,35704800.0,170558.78074799996,341117.5614959999,371680.7698742705,170558.78074799996,34096778.81337778,76249847.13544278,60857374.27088555,39824077.23028064,53390397.01156342
648,127,104,83,90,1990528.041743482,316338.94800588477,632677.8960117695,360727.72333676444,466648.824126528,17048389.40668889,18839864.644258026,17048389.40668889,4.3434,3.5568,2.8386,3.0780000000000003,50383440.0,41258880.0,32927760.0,35704800.0,170558.78074799996,341117.5614959999,369611.58492234815,170558.78074799996,34096778.81337778,67918727.13544278,76329454.27088556,52497963.95251714,53390397.01156342
649,132,83,73,83,2023775.5525074864,316338.94800588477,632677.8960117695,361469.14282680175,466648.824126528,17048389.40668889,18869787.40394563,17048389.40668889,4.5144,2.8386,2.4966,2.8386,52367040.0,32927760.0,28960560.0,32927760.0,170558.78074799996,341117.5614959999,372936.3359987486,170558.78074799996,34096778.81337778,69902327.13544278,67998334.27088556,48564752.88277118,50613357.01156342
650,96,85,69,88,2008836.9294720364,316338.94800588477,632677.8960117695,361136.01153311116,466648.824126528,17048389.40668889,18856342.643213723,17048389.40668889,3.2832,2.907,2.3598,3.0096000000000003,38085120.0,33721200.0,27373680.0,34911360.0,170558.78074799996,341117.5614959999,371442.4736952036,170558.78074799996,34096778.81337778,55620407.13544278,68791774.27088556,46962601.128442034,52596957.01156342
651,121,93,80,72,2014353.3213903676,316338.94800588477,632677.8960117695,361259.02707288996,466648.824126528,17048389.40668889,18861307.39594022,17048389.40668889,4.1382,3.1806,2.736,2.4624,48003120.00000001,36894960.0,31737600.000000004,28563840.0,170558.78074799996,341117.5614959999,371994.11288703675,170558.78074799996,34096778.81337778,65538407.135442786,71965534.27088556,51332160.53590016,46249437.01156342
652,111,94,80,75,2033950.7838106072,316338.94800588477,632677.8960117695,361696.0504848613,466648.824126528,17048389.40668889,18878945.112118438,17048389.40668889,3.7962000000000002,3.2148000000000003,2.736,2.565,44035920.0,37291680.00000001,31737600.000000004,29754000.0,170558.78074799996,341117.5614959999,373953.8591290607,170558.78074799996,34096778.81337778,61571207.13544278,72362254.27088557,51352195.02173236,47439597.01156342
653,141,66,58,91,2032624.9468887565,316338.94800588477,632677.8960117695,361666.484321504,466648.824126528,17048389.40668889,18877751.85888877,17048389.40668889,4.8222000000000005,2.2572,1.9836,3.1122,55937520.00000001,26183520.0,23009760.0,36101520.0,170558.78074799996,341117.5614959999,373821.27543687564,170558.78074799996,34096778.81337778,73472807.13544278,61254094.27088555,42622999.61864716,53787117.01156342
654,129,96,79,78,2012759.9577421872,316338.94800588477,632677.8960117695,361223.4950635355,466648.824126528,17048389.40668889,18859873.36865686,17048389.40668889,4.4118,3.2832,2.7018,2.6676,51176880.00000001,38085120.0,31340880.0,30944160.000000004,170558.78074799996,341117.5614959999,371834.7765222187,170558.78074799996,34096778.81337778,68712167.13544278,73155694.27088556,50933811.640242614,48629757.01156343
655,125,104,92,80,1998527.9556145351,316338.94800588477,632677.8960117695,360906.1214160889,466648.824126528,17048389.40668889,18847064.566741973,17048389.40668889,4.275,3.5568,3.1464000000000003,2.736,49590000.00000001,41258880.0,36498240.0,31737600.000000004,170558.78074799996,341117.5614959999,370411.57630945346,170558.78074799996,34096778.81337778,67125287.13544278,76329454.27088556,56076622.264467515,49423197.01156343
656,123,106,95,91,2012671.1338352838,316338.94800588477,632677.8960117695,361221.5142904116,466648.824126528,17048389.40668889,18859793.427140646,17048389.40668889,4.2066,3.6252,3.249,3.1122,48796560.0,42052320.0,37688400.0,36101520.0,170558.78074799996,341117.5614959999,371825.89413152833,170558.78074799996,34096778.81337778,66331847.13544278,77122894.27088556,57281240.83556259,53787117.01156342
657,128,71,53,75,2008301.9748622964,316338.94800588477,632677.8960117695,361124.08204531396,466648.824126528,17048389.40668889,18855861.18406496,17048389.40668889,4.3776,2.4282,1.8126,2.565,50780160.0,28167120.0,21026160.0,29754000.0,170558.78074799996,341117.5614959999,371388.9782342296,170558.78074799996,34096778.81337778,68315447.13544278,63237694.27088555,40614534.2443445,47439597.01156342
658,124,86,71,77,2007622.7340691655,316338.94800588477,632677.8960117695,361108.93497562717,466648.824126528,17048389.40668889,18855249.86735114,17048389.40668889,4.2408,2.9412000000000003,2.4282,2.6334,49193280.0,34117920.0,28167120.0,30547440.0,170558.78074799996,341117.5614959999,371321.05415491655,170558.78074799996,34096778.81337778,66728567.13544278,69188494.27088556,47754799.856481686,48233037.01156342
659,147,92,76,96,2012996.4758211737,316338.94800588477,632677.8960117695,361228.769416697,466648.824126528,17048389.40668889,18860086.23492795,17048389.40668889,5.0274,3.1464000000000003,2.5992,3.2832,58317840.0,36498240.0,30150720.000000004,38085120.0,170558.78074799996,341117.5614959999,371858.4283301174,170558.78074799996,34096778.81337778,75853127.13544278,71568814.27088556,49743893.432674766,55770717.01156342
660,112,89,75,79,2010320.0588482642,316338.94800588477,632677.8960117695,361169.08531820105,466648.824126528,17048389.40668889,18857677.45965233,17048389.40668889,3.8304,3.0438,2.565,2.7018,44432640.0,35308080.0,29754000.0,31340880.0,170558.78074799996,341117.5614959999,371590.7866328264,170558.78074799996,34096778.81337778,61967927.13544278,70378654.27088556,49344437.33160336,49026477.01156342
661,155,86,65,121,2017788.8920637248,316338.94800588477,632677.8960117695,361335.64029890584,466648.824126528,17048389.40668889,18864399.409546245,17048389.40668889,5.301,2.9412000000000003,2.223,4.1382,61491600.0,34117920.0,25786800.0,48003120.00000001,170558.78074799996,341117.5614959999,372337.66995437245,170558.78074799996,34096778.81337778,79026887.13544278,69188494.27088556,45384872.71979952,65688717.01156343
662,119,103,87,77,2017699.5007803598,316338.94800588477,632677.8960117695,361333.6468732868,466648.824126528,17048389.40668889,18864318.957391214,17048389.40668889,4.0698,3.5226,2.9754,2.6334,47209680.0,40862160.0,34514640.0,30547440.0,170558.78074799996,341117.5614959999,372328.73082603596,170558.78074799996,34096778.81337778,64744967.13544278,75932734.27088556,54112621.33509054,48233037.01156342
663,118,91,78,91,2012423.8390413763,316338.94800588477,632677.8960117695,361215.99961650744,466648.824126528,17048389.40668889,18859570.86182613,17048389.40668889,4.0356000000000005,3.1122,2.6676,3.1122,46812960.00000001,36101520.0,30944160.000000004,36101520.0,170558.78074799996,341117.5614959999,371801.1646521376,170558.78074799996,34096778.81337778,64348247.135442786,71172094.27088556,50536748.02609478,53787117.01156342
